 INFO  | 2017-10-30 CET 12:35:24 | Evaluating system, bash shell and script execution
 INFO  | 2017-10-30 CET 13:25:32 |   Processing complete for partition: partition_946_chr7_5357.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:25:34 |   Processing complete for partition: partition_947_chr7_6190.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:36 |   Processing complete for partition: partition_948_chr7_6205.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:38 |   Processing complete for partition: partition_949_chr7_6238.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:45 |   Processing complete for partition: partition_950_chr7_6244.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-30 CET 13:25:46 |   Processing complete for partition: partition_951_chr7_6301.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:25:47 |   Processing complete for partition: partition_952_chr7_6308.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:25:49 |   Processing complete for partition: partition_953_chr7_6327.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:54 |   Processing complete for partition: partition_954_chr7_6333.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:25:56 |   Processing complete for partition: partition_955_chr7_6366.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:25:57 |   Processing complete for partition: partition_956_chr7_6598.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:26:00 |   Processing complete for partition: partition_957_chr7_6630.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:26:03 |   Processing complete for partition: partition_958_chr7_9078.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:26:06 |   Processing complete for partition: partition_959_chr7_9143.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:26:07 |   Processing complete for partition: partition_960_chr7_9558.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:26:09 |   Processing complete for partition: partition_961_chr8_1333.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:26:12 |   Processing complete for partition: partition_962_chr8_141.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:26:13 |   Processing complete for partition: partition_963_chr8_1565.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:26:14 |   Processing complete for partition: partition_964_chr8_1574.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:26:16 |   Processing complete for partition: partition_965_chr8_199.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:26:18 |   Processing complete for partition: partition_966_chr8_2110.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:26:21 |   Processing complete for partition: partition_967_chr8_2614.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:26:22 |   Processing complete for partition: partition_968_chr8_310.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:26:25 |   Processing complete for partition: partition_969_chr8_3279.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:26:28 |   Processing complete for partition: partition_970_chr8_3308.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:26:31 |   Processing complete for partition: partition_971_chr8_3325.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:26:35 |   Processing complete for partition: partition_972_chr8_3445.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:26:38 |   Processing complete for partition: partition_973_chr8_3451.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:26:43 |   Processing complete for partition: partition_974_chr8_3473.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:26:45 |   Processing complete for partition: partition_975_chr8_4014.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:26:47 |   Processing complete for partition: partition_976_chr8_4048.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:26:55 |   Processing complete for partition: partition_977_chr8_4057.phy; Execution time: 0.133 minutes
 INFO  | 2017-10-30 CET 13:26:58 |   Processing complete for partition: partition_978_chr8_4063.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:26:59 |   Processing complete for partition: partition_979_chr8_4075.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:27:01 |   Processing complete for partition: partition_980_chr8_4125.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:27:03 |   Processing complete for partition: partition_981_chr8_4221.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:27:05 |   Processing complete for partition: partition_982_chr8_4233.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:27:06 |   Processing complete for partition: partition_983_chr8_4260.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:27:08 |   Processing complete for partition: partition_984_chr8_4319.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:27:10 |   Processing complete for partition: partition_985_chr8_4340.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:27:12 |   Processing complete for partition: partition_986_chr8_4403.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:27:13 |   Processing complete for partition: partition_987_chr8_4410.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:27:16 |   Processing complete for partition: partition_988_chr8_451.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:27:18 |   Processing complete for partition: partition_989_chr8_492.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:27:23 |   Processing complete for partition: partition_990_chr8_4947.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:27:25 |   Processing complete for partition: partition_991_chr8_5049.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:27:27 |   Processing complete for partition: partition_992_chr8_5056.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:27:30 |   Processing complete for partition: partition_993_chr8_5150.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:27:33 |   Processing complete for partition: partition_994_chr8_5153.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:27:35 |   Processing complete for partition: partition_995_chr8_5177.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:27:36 |   Processing complete for partition: partition_996_chr8_5307.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:27:38 |   Processing complete for partition: partition_997_chr8_6230.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:27:39 |   Processing complete for partition: partition_998_chr8_6259.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:27:40 |   Processing complete for partition: partition_999_chr8_659.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:27:40 | Extracting information from modeltesting results
 INFO  | 2017-10-30 CET 13:29:09 | Assembling output file
 INFO  | 2017-10-30 CET 13:29:29 | Cleaning up
 INFO  | 2017-10-30 CET 13:29:29 | Processing complete for file: /home/michael_science/git/michaelgruenstaeudl_partitNex2MrBayes/examples/01_input/Crawford_etal_2012.nex; Execution time: 54.083 minutes
